tanggal;bulan;tahun;nilai;nama;kategori
2021-02-03;Pebruari;2021;9135;Sembuh (orang/hari);Sembuh Harian
2021-02-04;Pebruari;2021;11371;Sembuh (orang/hari);Sembuh Harian
2021-02-05;Pebruari;2021;9944;Sembuh (orang/hari);Sembuh Harian
2021-02-06;Pebruari;2021;12204;Sembuh (orang/hari);Sembuh Harian
2021-02-07;Pebruari;2021;10806;Sembuh (orang/hari);Sembuh Harian
2021-02-08;Pebruari;2021;13038;Sembuh (orang/hari);Sembuh Harian
2021-02-09;Pebruari;2021;10424;Sembuh (orang/hari);Sembuh Harian
2021-02-10;Pebruari;2021;9520;Sembuh (orang/hari);Sembuh Harian
2021-02-11;Pebruari;2021;10145;Sembuh (orang/hari);Sembuh Harian
2021-02-12;Pebruari;2021;11000;Sembuh (orang/hari);Sembuh Harian
2021-02-13;Pebruari;2021;11899;Sembuh (orang/hari);Sembuh Harian
2021-02-14;Pebruari;2021;9257;Sembuh (orang/hari);Sembuh Harian
2021-02-15;Pebruari;2021;6792;Sembuh (orang/hari);Sembuh Harian
2021-02-16;Pebruari;2021;7609;Sembuh (orang/hari);Sembuh Harian
2021-02-17;Pebruari;2021;8002;Sembuh (orang/hari);Sembuh Harian
2021-02-18;Pebruari;2021;10546;Sembuh (orang/hari);Sembuh Harian
2021-02-19;Pebruari;2021;10783;Sembuh (orang/hari);Sembuh Harian
2021-02-20;Pebruari;2021;9835;Sembuh (orang/hari);Sembuh Harian
2021-02-21;Pebruari;2021;8236;Sembuh (orang/hari);Sembuh Harian
2021-02-22;Pebruari;2021;9918;Sembuh (orang/hari);Sembuh Harian
2021-02-23;Pebruari;2021;7996;Sembuh (orang/hari);Sembuh Harian
2021-02-24;Pebruari;2021;7735;Sembuh (orang/hari);Sembuh Harian
2021-02-25;Pebruari;2021;8686;Sembuh (orang/hari);Sembuh Harian
2021-02-26;Pebruari;2021;7261;Sembuh (orang/hari);Sembuh Harian
2021-02-27;Pebruari;2021;7382;Sembuh (orang/hari);Sembuh Harian
2021-02-28;Pebruari;2021;6649;Sembuh (orang/hari);Sembuh Harian
2021-03-01;Maret;2021;9212;Sembuh (orang/hari);Sembuh Harian
2021-03-02;Maret;2021;8948;Sembuh (orang/hari);Sembuh Harian
2021-03-03;Maret;2021;9053;Sembuh (orang/hari);Sembuh Harian
2021-02-01;Pebruari;2021;6190345;Diperiksa (orang);Diperiksa
2021-02-02;Pebruari;2021;6233289;Diperiksa (orang);Diperiksa
2021-02-03;Pebruari;2021;6280187;Diperiksa (orang);Diperiksa
2021-02-04;Pebruari;2021;6322350;Diperiksa (orang);Diperiksa
2021-02-05;Pebruari;2021;6366581;Diperiksa (orang);Diperiksa
2021-02-06;Pebruari;2021;6414683;Diperiksa (orang);Diperiksa
2021-02-07;Pebruari;2021;6445583;Diperiksa (orang);Diperiksa
2021-02-08;Pebruari;2021;6473598;Diperiksa (orang);Diperiksa
2021-02-09;Pebruari;2021;6512126;Diperiksa (orang);Diperiksa
2021-02-10;Pebruari;2021;6553179;Diperiksa (orang);Diperiksa
2021-02-11;Pebruari;2021;6591580;Diperiksa (orang);Diperiksa
2021-02-12;Pebruari;2021;6626994;Diperiksa (orang);Diperiksa
2021-02-13;Pebruari;2021;6651873;Diperiksa (orang);Diperiksa
2021-02-14;Pebruari;2021;6676123;Diperiksa (orang);Diperiksa
2021-02-15;Pebruari;2021;6695764;Diperiksa (orang);Diperiksa
2021-02-16;Pebruari;2021;6721920;Diperiksa (orang);Diperiksa
2021-02-17;Pebruari;2021;6744670;Diperiksa (orang);Diperiksa
2021-02-18;Pebruari;2021;6767226;Diperiksa (orang);Diperiksa
2021-02-19;Pebruari;2021;6839040;Diperiksa (orang);Diperiksa
2021-02-20;Pebruari;2021;6871210;Diperiksa (orang);Diperiksa
2021-02-21;Pebruari;2021;6900519;Diperiksa (orang);Diperiksa
2021-02-22;Pebruari;2021;6943792;Diperiksa (orang);Diperiksa
2021-02-23;Pebruari;2021;6999368;Diperiksa (orang);Diperiksa
2021-02-24;Pebruari;2021;7051844;Diperiksa (orang);Diperiksa
2021-02-25;Pebruari;2021;7101863;Diperiksa (orang);Diperiksa
2021-02-26;Pebruari;2021;7141629;Diperiksa (orang);Diperiksa
2021-02-27;Pebruari;2021;7173023;Diperiksa (orang);Diperiksa
2021-02-28;Pebruari;2021;7194252;Diperiksa (orang);Diperiksa
2021-03-01;Maret;2021;7213192;Diperiksa (orang);Diperiksa
2021-03-02;Maret;2021;7243182;Diperiksa (orang);Diperiksa
2021-03-03;Maret;2021;7290894;Diperiksa (orang);Diperiksa
2021-02-01;Pebruari;2021;31893;Diperiksa (orang/hari);Diperiksa Harian
2021-02-02;Pebruari;2021;42944;Diperiksa (orang/hari);Diperiksa Harian
2021-02-03;Pebruari;2021;46898;Diperiksa (orang/hari);Diperiksa Harian
2021-02-04;Pebruari;2021;42163;Diperiksa (orang/hari);Diperiksa Harian
2021-02-05;Pebruari;2021;44231;Diperiksa (orang/hari);Diperiksa Harian
2021-02-06;Pebruari;2021;48102;Diperiksa (orang/hari);Diperiksa Harian
2021-02-07;Pebruari;2021;30900;Diperiksa (orang/hari);Diperiksa Harian
2021-02-08;Pebruari;2021;28015;Diperiksa (orang/hari);Diperiksa Harian
2021-02-09;Pebruari;2021;38528;Diperiksa (orang/hari);Diperiksa Harian
2021-02-10;Pebruari;2021;41053;Diperiksa (orang/hari);Diperiksa Harian
2021-02-11;Pebruari;2021;38401;Diperiksa (orang/hari);Diperiksa Harian
2021-02-12;Pebruari;2021;35414;Diperiksa (orang/hari);Diperiksa Harian
2021-02-13;Pebruari;2021;24879;Diperiksa (orang/hari);Diperiksa Harian
2021-02-14;Pebruari;2021;24250;Diperiksa (orang/hari);Diperiksa Harian
2021-02-15;Pebruari;2021;19641;Diperiksa (orang/hari);Diperiksa Harian
2021-02-16;Pebruari;2021;26156;Diperiksa (orang/hari);Diperiksa Harian
2021-02-17;Pebruari;2021;22750;Diperiksa (orang/hari);Diperiksa Harian
2021-02-18;Pebruari;2021;22556;Diperiksa (orang/hari);Diperiksa Harian
2021-02-19;Pebruari;2021;71814;Diperiksa (orang/hari);Diperiksa Harian
2021-02-20;Pebruari;2021;32170;Diperiksa (orang/hari);Diperiksa Harian
2021-02-21;Pebruari;2021;29309;Diperiksa (orang/hari);Diperiksa Harian
2021-02-22;Pebruari;2021;43273;Diperiksa (orang/hari);Diperiksa Harian
2021-02-23;Pebruari;2021;55576;Diperiksa (orang/hari);Diperiksa Harian
2021-02-24;Pebruari;2021;52476;Diperiksa (orang/hari);Diperiksa Harian
2021-02-25;Pebruari;2021;50019;Diperiksa (orang/hari);Diperiksa Harian
2021-02-26;Pebruari;2021;39766;Diperiksa (orang/hari);Diperiksa Harian
2021-02-27;Pebruari;2021;31394;Diperiksa (orang/hari);Diperiksa Harian
2021-02-28;Pebruari;2021;21229;Diperiksa (orang/hari);Diperiksa Harian
2021-03-01;Maret;2021;18940;Diperiksa (orang/hari);Diperiksa Harian
2021-03-02;Maret;2021;29990;Diperiksa (orang/hari);Diperiksa Harian
2021-03-03;Maret;2021;47712;Diperiksa (orang/hari);Diperiksa Harian
2021-02-01;Pebruari;2021;95.1519010369292;CREC(%);Koefisien Ekspansi
2021-02-02;Pebruari;2021;123.788418922825;CREC(%);Koefisien Ekspansi
2021-02-03;Pebruari;2021;76.2266355140187;CREC(%);Koefisien Ekspansi
2021-02-04;Pebruari;2021;99.4490117194333;CREC(%);Koefisien Ekspansi
2021-02-05;Pebruari;2021;84.6369903821602;CREC(%);Koefisien Ekspansi
2021-02-06;Pebruari;2021;100.394866732478;CREC(%);Koefisien Ekspansi
2021-02-07;Pebruari;2021;99.8060404544195;CREC(%);Koefisien Ekspansi
2021-02-08;Pebruari;2021;158.189759767047;CREC(%);Koefisien Ekspansi
2021-02-09;Pebruari;2021;119.816091954023;CREC(%);Koefisien Ekspansi
2021-02-10;Pebruari;2021;108.477666362808;CREC(%);Koefisien Ekspansi
2021-02-11;Pebruari;2021;120.272673384707;CREC(%);Koefisien Ekspansi
2021-02-12;Pebruari;2021;111.46012767251;CREC(%);Koefisien Ekspansi
2021-02-13;Pebruari;2021;134.543193125283;CREC(%);Koefisien Ekspansi
2021-02-14;Pebruari;2021;136.836659275684;CREC(%);Koefisien Ekspansi
2021-02-15;Pebruari;2021;105.106778087279;CREC(%);Koefisien Ekspansi
2021-02-16;Pebruari;2021;75.8699770665071;CREC(%);Koefisien Ekspansi
2021-02-17;Pebruari;2021;82.6055538350366;CREC(%);Koefisien Ekspansi
2021-02-18;Pebruari;2021;116.672198252019;CREC(%);Koefisien Ekspansi
2021-02-19;Pebruari;2021;101.592236668551;CREC(%);Koefisien Ekspansi
2021-02-20;Pebruari;2021;122.1132356593;CREC(%);Koefisien Ekspansi
2021-02-21;Pebruari;2021;112.821917808219;CREC(%);Koefisien Ekspansi
2021-02-22;Pebruari;2021;97.426326129666;CREC(%);Koefisien Ekspansi
2021-02-23;Pebruari;2021;81.8005115089514;CREC(%);Koefisien Ekspansi
2021-02-24;Pebruari;2021;102.681534581176;CREC(%);Koefisien Ekspansi
2021-02-25;Pebruari;2021;102.272459672672;CREC(%);Koefisien Ekspansi
2021-02-26;Pebruari;2021;88.2045675413022;CREC(%);Koefisien Ekspansi
2021-02-27;Pebruari;2021;118.911082474227;CREC(%);Koefisien Ekspansi
2021-02-28;Pebruari;2021;119.586330935252;CREC(%);Koefisien Ekspansi
2021-03-01;Maret;2021;137.904191616766;CREC(%);Koefisien Ekspansi
2021-03-02;Maret;2021;156.652661064426;CREC(%);Koefisien Ekspansi
2021-03-03;Maret;2021;132.975910693302;CREC(%);Koefisien Ekspansi
2021-02-01;Pebruari;2021;2.77947100360963;CFR(%);Koefisien Fatalitas
2021-02-02;Pebruari;2021;2.78088219647954;CFR(%);Koefisien Fatalitas
2021-02-03;Pebruari;2021;2.76790525254324;CFR(%);Koefisien Fatalitas
2021-02-04;Pebruari;2021;2.76029400634847;CFR(%);Koefisien Fatalitas
2021-02-05;Pebruari;2021;2.74942856085452;CFR(%);Koefisien Fatalitas
2021-02-06;Pebruari;2021;2.73694213651145;CFR(%);Koefisien Fatalitas
2021-02-07;Pebruari;2021;2.72542680878224;CFR(%);Koefisien Fatalitas
2021-02-08;Pebruari;2021;2.72391493200718;CFR(%);Koefisien Fatalitas
2021-02-09;Pebruari;2021;2.72187364602193;CFR(%);Koefisien Fatalitas
2021-02-10;Pebruari;2021;2.71782891373869;CFR(%);Koefisien Fatalitas
2021-02-11;Pebruari;2021;2.71654963548352;CFR(%);Koefisien Fatalitas
2021-02-12;Pebruari;2021;2.71712405531764;CFR(%);Koefisien Fatalitas
2021-02-13;Pebruari;2021;2.72040293944923;CFR(%);Koefisien Fatalitas
2021-02-14;Pebruari;2021;2.71900370276673;CFR(%);Koefisien Fatalitas
2021-02-15;Pebruari;2021;2.72621800266355;CFR(%);Koefisien Fatalitas
2021-02-16;Pebruari;2021;2.72261882282961;CFR(%);Koefisien Fatalitas
2021-02-17;Pebruari;2021;2.71685029341147;CFR(%);Koefisien Fatalitas
2021-02-18;Pebruari;2021;2.71169527854169;CFR(%);Koefisien Fatalitas
2021-02-19;Pebruari;2021;2.7033980079142;CFR(%);Koefisien Fatalitas
2021-02-20;Pebruari;2021;2.69917166986667;CFR(%);Koefisien Fatalitas
2021-02-21;Pebruari;2021;2.6972916029603;CFR(%);Koefisien Fatalitas
2021-02-22;Pebruari;2021;2.691659819387;CFR(%);Koefisien Fatalitas
2021-02-23;Pebruari;2021;2.69627170015894;CFR(%);Koefisien Fatalitas
2021-02-24;Pebruari;2021;2.69909603940157;CFR(%);Koefisien Fatalitas
2021-02-25;Pebruari;2021;2.7017405604906;CFR(%);Koefisien Fatalitas
2021-02-26;Pebruari;2021;2.70518707110168;CFR(%);Koefisien Fatalitas
2021-02-27;Pebruari;2021;2.70722322459096;CFR(%);Koefisien Fatalitas
2021-02-28;Pebruari;2021;2.70980658367762;CFR(%);Koefisien Fatalitas
2021-03-01;Maret;2021;2.7081652767361;CFR(%);Koefisien Fatalitas
2021-03-02;Maret;2021;2.71100929009537;CFR(%);Koefisien Fatalitas
2021-03-03;Maret;2021;2.71237094060276;CFR(%);Koefisien Fatalitas
2021-03-04;Maret;2021;1361098;Terkonfirmasi (orang);Terkonfirmasi
2021-03-05;Maret;2021;1368069;Terkonfirmasi (orang);Terkonfirmasi
2021-03-06;Maret;2021;1373836;Terkonfirmasi (orang);Terkonfirmasi
2021-03-07;Maret;2021;1379662;Terkonfirmasi (orang);Terkonfirmasi
2021-03-08;Maret;2021;1386556;Terkonfirmasi (orang);Terkonfirmasi
2021-03-09;Maret;2021;1392949;Terkonfirmasi (orang);Terkonfirmasi
2021-03-10;Maret;2021;1398576;Terkonfirmasi (orang);Terkonfirmasi
2021-03-11;Maret;2021;1403722;Terkonfirmasi (orang);Terkonfirmasi
2021-03-12;Maret;2021;1410134;Terkonfirmasi (orang);Terkonfirmasi
2021-03-13;Maret;2021;1414741;Terkonfirmasi (orang);Terkonfirmasi
2021-03-14;Maret;2021;1419455;Terkonfirmasi (orang);Terkonfirmasi
2021-03-15;Maret;2021;1425044;Terkonfirmasi (orang);Terkonfirmasi
2021-03-16;Maret;2021;1430458;Terkonfirmasi (orang);Terkonfirmasi
2021-03-17;Maret;2021;1437283;Terkonfirmasi (orang);Terkonfirmasi
2021-03-18;Maret;2021;1443853;Terkonfirmasi (orang);Terkonfirmasi
2021-03-19;Maret;2021;1450132;Terkonfirmasi (orang);Terkonfirmasi
2021-03-04;Maret;2021;7264;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-05;Maret;2021;6971;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-06;Maret;2021;5767;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-07;Maret;2021;5826;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-08;Maret;2021;6894;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-09;Maret;2021;6393;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-10;Maret;2021;5627;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-11;Maret;2021;5146;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-12;Maret;2021;6412;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-13;Maret;2021;4607;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-14;Maret;2021;4714;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-15;Maret;2021;5589;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-16;Maret;2021;5414;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-17;Maret;2021;6825;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-18;Maret;2021;6570;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-19;Maret;2021;6279;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-04;Maret;2021;36891;Kematian (orang);Kematian
2021-03-05;Maret;2021;37026;Kematian (orang);Kematian
2021-03-06;Maret;2021;37154;Kematian (orang);Kematian
2021-03-07;Maret;2021;37226;Kematian (orang);Kematian
2021-03-08;Maret;2021;37547;Kematian (orang);Kematian
2021-03-09;Maret;2021;37757;Kematian (orang);Kematian
2021-03-10;Maret;2021;37932;Kematian (orang);Kematian
2021-03-11;Maret;2021;38049;Kematian (orang);Kematian
2021-03-12;Maret;2021;38229;Kematian (orang);Kematian
2021-03-13;Maret;2021;38329;Kematian (orang);Kematian
2021-03-14;Maret;2021;38426;Kematian (orang);Kematian
2021-03-15;Maret;2021;38573;Kematian (orang);Kematian
2021-03-16;Maret;2021;38753;Kematian (orang);Kematian
2021-03-17;Maret;2021;38915;Kematian (orang);Kematian
2021-03-18;Maret;2021;39142;Kematian (orang);Kematian
2021-03-19;Maret;2021;39339;Kematian (orang);Kematian
2021-03-04;Maret;2021;170;Kematian (orang/hari);Kematian Harian
2021-03-05;Maret;2021;135;Kematian (orang/hari);Kematian Harian
2021-03-06;Maret;2021;128;Kematian (orang/hari);Kematian Harian
2021-03-07;Maret;2021;72;Kematian (orang/hari);Kematian Harian
2021-03-08;Maret;2021;321;Kematian (orang/hari);Kematian Harian
2021-03-09;Maret;2021;210;Kematian (orang/hari);Kematian Harian
2021-03-10;Maret;2021;175;Kematian (orang/hari);Kematian Harian
2021-03-11;Maret;2021;117;Kematian (orang/hari);Kematian Harian
2021-03-12;Maret;2021;180;Kematian (orang/hari);Kematian Harian
2021-03-13;Maret;2021;100;Kematian (orang/hari);Kematian Harian
2021-03-14;Maret;2021;97;Kematian (orang/hari);Kematian Harian
2021-03-15;Maret;2021;147;Kematian (orang/hari);Kematian Harian
2021-03-16;Maret;2021;180;Kematian (orang/hari);Kematian Harian
2021-03-17;Maret;2021;162;Kematian (orang/hari);Kematian Harian
2021-03-18;Maret;2021;227;Kematian (orang/hari);Kematian Harian
2021-03-19;Maret;2021;197;Kematian (orang/hari);Kematian Harian
2021-03-04;Maret;2021;1176356;Sembuh (orang);Sembuh
2021-03-05;Maret;2021;1182687;Sembuh (orang);Sembuh
2021-03-06;Maret;2021;1189510;Sembuh (orang);Sembuh
2021-03-07;Maret;2021;1194656;Sembuh (orang);Sembuh
2021-03-08;Maret;2021;1203381;Sembuh (orang);Sembuh
2021-03-09;Maret;2021;1210877;Sembuh (orang);Sembuh
2021-03-10;Maret;2021;1216433;Sembuh (orang);Sembuh
2021-03-11;Maret;2021;1224603;Sembuh (orang);Sembuh
2021-03-12;Maret;2021;1231454;Sembuh (orang);Sembuh
2021-03-13;Maret;2021;1237470;Sembuh (orang);Sembuh
2021-03-14;Maret;2021;1243117;Sembuh (orang);Sembuh
2021-03-15;Maret;2021;1249947;Sembuh (orang);Sembuh
2021-03-16;Maret;2021;1257663;Sembuh (orang);Sembuh
2021-03-17;Maret;2021;1266673;Sembuh (orang);Sembuh
2021-03-18;Maret;2021;1272958;Sembuh (orang);Sembuh
2021-03-19;Maret;2021;1278965;Sembuh (orang);Sembuh
2021-03-04;Maret;2021;6440;Sembuh (orang/hari);Sembuh Harian
2021-03-05;Maret;2021;6331;Sembuh (orang/hari);Sembuh Harian
2021-03-06;Maret;2021;6823;Sembuh (orang/hari);Sembuh Harian
2021-03-07;Maret;2021;5146;Sembuh (orang/hari);Sembuh Harian
2021-03-08;Maret;2021;8725;Sembuh (orang/hari);Sembuh Harian
2021-03-09;Maret;2021;7496;Sembuh (orang/hari);Sembuh Harian
2021-03-10;Maret;2021;5556;Sembuh (orang/hari);Sembuh Harian
2021-03-11;Maret;2021;8170;Sembuh (orang/hari);Sembuh Harian
2021-03-12;Maret;2021;6851;Sembuh (orang/hari);Sembuh Harian
2021-03-13;Maret;2021;6016;Sembuh (orang/hari);Sembuh Harian
2021-03-14;Maret;2021;5647;Sembuh (orang/hari);Sembuh Harian
2021-03-15;Maret;2021;6830;Sembuh (orang/hari);Sembuh Harian
2021-03-16;Maret;2021;7716;Sembuh (orang/hari);Sembuh Harian
2021-03-17;Maret;2021;9010;Sembuh (orang/hari);Sembuh Harian
2021-03-18;Maret;2021;6285;Sembuh (orang/hari);Sembuh Harian
2021-03-19;Maret;2021;6007;Sembuh (orang/hari);Sembuh Harian
2021-03-04;Maret;2021;7329345;Diperiksa (orang);Diperiksa
2021-03-05;Maret;2021;7377087;Diperiksa (orang);Diperiksa
2021-03-06;Maret;2021;7420374;Diperiksa (orang);Diperiksa
2021-03-07;Maret;2021;7423376;Diperiksa (orang);Diperiksa
2021-03-08;Maret;2021;7461213;Diperiksa (orang);Diperiksa
2021-03-09;Maret;2021;7505179;Diperiksa (orang);Diperiksa
2021-03-10;Maret;2021;7566743;Diperiksa (orang);Diperiksa
2021-03-11;Maret;2021;7616365;Diperiksa (orang);Diperiksa
2021-03-12;Maret;2021;7661433;Diperiksa (orang);Diperiksa
2021-03-13;Maret;2021;7711489;Diperiksa (orang);Diperiksa
2021-03-14;Maret;2021;7739691;Diperiksa (orang);Diperiksa
2021-03-15;Maret;2021;7781193;Diperiksa (orang);Diperiksa
2021-03-16;Maret;2021;7828257;Diperiksa (orang);Diperiksa
2021-03-17;Maret;2021;7887009;Diperiksa (orang);Diperiksa
2021-03-18;Maret;2021;7922952;Diperiksa (orang);Diperiksa
2021-03-19;Maret;2021;7968915;Diperiksa (orang);Diperiksa
2021-03-04;Maret;2021;38451;Diperiksa (orang/hari);Diperiksa Harian
2021-03-05;Maret;2021;47742;Diperiksa (orang/hari);Diperiksa Harian
2021-03-06;Maret;2021;43287;Diperiksa (orang/hari);Diperiksa Harian
2021-03-07;Maret;2021;3002;Diperiksa (orang/hari);Diperiksa Harian
2021-03-08;Maret;2021;37837;Diperiksa (orang/hari);Diperiksa Harian
2021-03-09;Maret;2021;43966;Diperiksa (orang/hari);Diperiksa Harian
2021-03-10;Maret;2021;61564;Diperiksa (orang/hari);Diperiksa Harian
2021-03-11;Maret;2021;49622;Diperiksa (orang/hari);Diperiksa Harian
2021-03-12;Maret;2021;45068;Diperiksa (orang/hari);Diperiksa Harian
2021-03-13;Maret;2021;50056;Diperiksa (orang/hari);Diperiksa Harian
2021-03-14;Maret;2021;28202;Diperiksa (orang/hari);Diperiksa Harian
2021-03-15;Maret;2021;41502;Diperiksa (orang/hari);Diperiksa Harian
2021-03-16;Maret;2021;47064;Diperiksa (orang/hari);Diperiksa Harian
2021-03-17;Maret;2021;58752;Diperiksa (orang/hari);Diperiksa Harian
2021-03-18;Maret;2021;35943;Diperiksa (orang/hari);Diperiksa Harian
2021-03-19;Maret;2021;45963;Diperiksa (orang/hari);Diperiksa Harian
2021-03-04;Maret;2021;88.6563876651982;CREC(%);Koefisien Ekspansi
2021-03-05;Maret;2021;90.8191077320327;CREC(%);Koefisien Ekspansi
2021-03-06;Maret;2021;118.311080284377;CREC(%);Koefisien Ekspansi
2021-03-07;Maret;2021;88.3281840027463;CREC(%);Koefisien Ekspansi
2021-03-08;Maret;2021;126.559326950972;CREC(%);Koefisien Ekspansi
2021-03-09;Maret;2021;117.253245737525;CREC(%);Koefisien Ekspansi
2021-03-10;Maret;2021;98.7382264083881;CREC(%);Koefisien Ekspansi
2021-03-11;Maret;2021;158.764088612515;CREC(%);Koefisien Ekspansi
2021-03-12;Maret;2021;106.846537741734;CREC(%);Koefisien Ekspansi
2021-03-13;Maret;2021;130.583894074235;CREC(%);Koefisien Ekspansi
2021-03-14;Maret;2021;119.792108612643;CREC(%);Koefisien Ekspansi
2021-03-15;Maret;2021;122.204329933799;CREC(%);Koefisien Ekspansi
2021-03-16;Maret;2021;142.51939416328;CREC(%);Koefisien Ekspansi
2021-03-17;Maret;2021;132.014652014652;CREC(%);Koefisien Ekspansi
2021-03-18;Maret;2021;95.662100456621;CREC(%);Koefisien Ekspansi
2021-03-19;Maret;2021;95.6681000159261;CREC(%);Koefisien Ekspansi
2021-03-04;Maret;2021;2.71038529187465;CFR(%);Koefisien Fatalitas
2021-03-05;Maret;2021;2.70644243821035;CFR(%);Koefisien Fatalitas
2021-03-06;Maret;2021;2.70439848715567;CFR(%);Koefisien Fatalitas
2021-03-07;Maret;2021;2.69819709465072;CFR(%);Koefisien Fatalitas
2021-03-08;Maret;2021;2.7079324599944;CFR(%);Koefisien Fatalitas
2021-03-09;Maret;2021;2.71058021506889;CFR(%);Koefisien Fatalitas
2021-03-10;Maret;2021;2.71218725332052;CFR(%);Koefisien Fatalitas
2021-03-11;Maret;2021;2.71057944521779;CFR(%);Koefisien Fatalitas
2021-03-12;Maret;2021;2.71101895280874;CFR(%);Koefisien Fatalitas
2021-03-13;Maret;2021;2.70925915061485;CFR(%);Koefisien Fatalitas
2021-03-14;Maret;2021;2.707095328841;CFR(%);Koefisien Fatalitas
2021-03-15;Maret;2021;2.70679361479365;CFR(%);Koefisien Fatalitas
2021-03-16;Maret;2021;2.70913231985839;CFR(%);Koefisien Fatalitas
2021-03-17;Maret;2021;2.70753915547599;CFR(%);Koefisien Fatalitas
2021-03-18;Maret;2021;2.71094079521946;CFR(%);Koefisien Fatalitas
2021-03-19;Maret;2021;2.7127875255494;CFR(%);Koefisien Fatalitas
2021-03-20;Maret;2021;1455788;Terkonfirmasi (orang);Terkonfirmasi
2021-03-21;Maret;2021;1460184;Terkonfirmasi (orang);Terkonfirmasi
2021-03-22;Maret;2021;1465928;Terkonfirmasi (orang);Terkonfirmasi
2021-03-23;Maret;2021;1471225;Terkonfirmasi (orang);Terkonfirmasi
2021-03-24;Maret;2021;1476452;Terkonfirmasi (orang);Terkonfirmasi
2021-03-25;Maret;2021;1482559;Terkonfirmasi (orang);Terkonfirmasi
2021-03-26;Maret;2021;1487541;Terkonfirmasi (orang);Terkonfirmasi
2021-03-27;Maret;2021;1492002;Terkonfirmasi (orang);Terkonfirmasi
2021-03-28;Maret;2021;1496085;Terkonfirmasi (orang);Terkonfirmasi
2021-03-29;Maret;2021;1501093;Terkonfirmasi (orang);Terkonfirmasi
2021-03-30;Maret;2021;1505775;Terkonfirmasi (orang);Terkonfirmasi
2021-03-31;Maret;2021;1511712;Terkonfirmasi (orang);Terkonfirmasi
2021-03-20;Maret;2021;5656;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-21;Maret;2021;4396;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2021-03-22;Maret;2021;5744;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
