tanggal;propinsi;nilai;kategori;pulau
2020-11-09;Jakarta;112743;Terkonfirmasi;Jawa
2020-11-09;Jambi;1362;Terkonfirmasi;Sumatera
2020-11-09;Jawa Barat;40423;Terkonfirmasi;Jawa
2020-11-09;Jawa Tengah;38339;Terkonfirmasi;Jawa
2020-11-09;Jawa Timur;54865;Terkonfirmasi;Jawa
2020-11-09;Kalimantan Barat;1989;Terkonfirmasi;Kalimantan
2020-11-09;Kalimantan Timur;15681;Terkonfirmasi;Kalimantan
2020-11-09;Kalimantan Tengah;4647;Terkonfirmasi;Kalimantan
2020-11-09;Kalimantan Selatan;12186;Terkonfirmasi;Kalimantan
2020-11-09;Kalimantan Utara;897;Terkonfirmasi;Kalimantan
2020-11-09;Kepulauan Riau;4385;Terkonfirmasi;Sumatera
2020-11-09;Nusa Tenggara Barat;4239;Terkonfirmasi;Sunda Kecil
2020-11-09;Sumatera Selatan;8335;Terkonfirmasi;Sumatera
2020-11-09;Sumatera Barat;16145;Terkonfirmasi;Sumatera
2020-11-09;Sulawesi Utara;5682;Terkonfirmasi;Sulawesi
2020-11-09;Sumatera Utara;13818;Terkonfirmasi;Sumatera
2020-11-09;Sulawesi Tenggara;5365;Terkonfirmasi;Sulawesi
2020-11-09;Sulawesi Selatan;18818;Terkonfirmasi;Sulawesi
2020-11-09;Sulawesi Tengah;1047;Terkonfirmasi;Sulawesi
2020-11-09;Lampung;2251;Terkonfirmasi;Sumatera
2020-11-09;Riau;15757;Terkonfirmasi;Sumatera
2020-11-09;Maluku Utara;2244;Terkonfirmasi;Maluku
2020-11-09;Maluku;3975;Terkonfirmasi;Maluku
2020-11-09;Papua Barat;4509;Terkonfirmasi;Papua
2020-11-09;Papua;9308;Terkonfirmasi;Papua
2020-11-09;Sulawesi Barat;1270;Terkonfirmasi;Sulawesi
2020-11-09;Nusa Tenggara Timur;779;Terkonfirmasi;Sunda Kecil
2020-11-09;Gorontalo;3049;Terkonfirmasi;Sulawesi
2020-10-31;Aceh;270;Kematian;Sumatera
2020-10-31;Bali;387;Kematian;Sunda Kecil
2020-10-31;Banten;269;Kematian;Jawa
2020-10-31;Bangka Belitung;7;Kematian;Sumatera
2020-10-31;Bengkulu;49;Kematian;Sumatera
2020-10-31;Yogyakarta;93;Kematian;Jawa
2020-10-31;Jakarta;2251;Kematian;Jawa
2020-10-31;Jambi;23;Kematian;Sumatera
2020-10-31;Jawa Barat;719;Kematian;Jawa
2020-10-31;Jawa Tengah;1745;Kematian;Jawa
2020-10-31;Jawa Timur;3768;Kematian;Jawa
2020-10-31;Kalimantan Barat;20;Kematian;Kalimantan
2020-10-31;Kalimantan Timur;482;Kematian;Kalimantan
2020-10-31;Kalimantan Tengah;151;Kematian;Kalimantan
2020-10-31;Kalimantan Selatan;485;Kematian;Kalimantan
2020-10-31;Kalimantan Utara;7;Kematian;Kalimantan
2020-10-31;Kepulauan Riau;94;Kematian;Sumatera
2020-10-31;Nusa Tenggara Barat;221;Kematian;Sunda Kecil
2020-10-31;Sumatera Selatan;413;Kematian;Sumatera
2020-10-31;Sumatera Barat;260;Kematian;Sumatera
2020-10-31;Sulawesi Utara;204;Kematian;Sulawesi
2020-10-31;Sumatera Utara;534;Kematian;Sumatera
2020-10-31;Sulawesi Tenggara;82;Kematian;Sulawesi
2020-10-31;Sulawesi Selatan;467;Kematian;Sulawesi
2020-10-31;Sulawesi Tengah;34;Kematian;Sulawesi
2020-10-31;Lampung;76;Kematian;Sumatera
2020-10-31;Riau;336;Kematian;Sumatera
2020-10-31;Maluku Utara;75;Kematian;Maluku
2020-10-31;Maluku;47;Kematian;Maluku
2020-10-31;Papua Barat;65;Kematian;Papua
2020-10-31;Papua;129;Kematian;Papua
2020-10-31;Sulawesi Barat;14;Kematian;Sulawesi
2020-10-31;Nusa Tenggara Timur;7;Kematian;Sunda Kecil
2020-10-31;Gorontalo;85;Kematian;Sulawesi
2020-11-01;Aceh;270;Kematian;Sumatera
2020-11-01;Bali;389;Kematian;Sunda Kecil
2020-11-01;Banten;271;Kematian;Jawa
2020-11-01;Bangka Belitung;7;Kematian;Sumatera
2020-11-01;Bengkulu;49;Kematian;Sumatera
2020-11-01;Yogyakarta;93;Kematian;Jawa
2020-11-01;Jakarta;2270;Kematian;Jawa
2020-11-01;Jambi;23;Kematian;Sumatera
2020-11-01;Jawa Barat;721;Kematian;Jawa
2020-11-01;Jawa Tengah;1756;Kematian;Jawa
2020-11-01;Jawa Timur;3776;Kematian;Jawa
2020-11-01;Kalimantan Barat;21;Kematian;Kalimantan
2020-11-01;Kalimantan Timur;487;Kematian;Kalimantan
2020-11-01;Kalimantan Tengah;151;Kematian;Kalimantan
2020-11-01;Kalimantan Selatan;487;Kematian;Kalimantan
2020-11-01;Kalimantan Utara;7;Kematian;Kalimantan
2020-11-01;Kepulauan Riau;94;Kematian;Sumatera
2020-11-01;Nusa Tenggara Barat;221;Kematian;Sunda Kecil
2020-11-01;Sumatera Selatan;423;Kematian;Sumatera
2020-11-01;Sumatera Barat;265;Kematian;Sumatera
2020-11-01;Sulawesi Utara;204;Kematian;Sulawesi
2020-11-01;Sumatera Utara;536;Kematian;Sumatera
2020-11-01;Sulawesi Tenggara;82;Kematian;Sulawesi
2020-11-01;Sulawesi Selatan;467;Kematian;Sulawesi
2020-11-01;Sulawesi Tengah;34;Kematian;Sulawesi
2020-11-01;Lampung;78;Kematian;Sumatera
2020-11-01;Riau;338;Kematian;Sumatera
2020-11-01;Maluku Utara;75;Kematian;Maluku
2020-11-01;Maluku;47;Kematian;Maluku
2020-11-01;Papua Barat;66;Kematian;Papua
2020-11-01;Papua;129;Kematian;Papua
2020-11-01;Sulawesi Barat;14;Kematian;Sulawesi
2020-11-01;Nusa Tenggara Timur;7;Kematian;Sunda Kecil
2020-11-01;Gorontalo;85;Kematian;Sulawesi
2020-11-02;Aceh;270;Kematian;Sumatera
2020-11-02;Bali;391;Kematian;Sunda Kecil
2020-11-02;Banten;275;Kematian;Jawa
2020-11-02;Bangka Belitung;7;Kematian;Sumatera
2020-11-02;Bengkulu;52;Kematian;Sumatera
2020-11-02;Yogyakarta;94;Kematian;Jawa
2020-11-02;Jakarta;2288;Kematian;Jawa
2020-11-02;Jambi;23;Kematian;Sumatera
2020-11-02;Jawa Barat;732;Kematian;Jawa
2020-11-02;Jawa Tengah;1766;Kematian;Jawa
2020-11-02;Jawa Timur;3799;Kematian;Jawa
2020-11-02;Kalimantan Barat;21;Kematian;Kalimantan
2020-11-02;Kalimantan Timur;489;Kematian;Kalimantan
2020-11-02;Kalimantan Tengah;153;Kematian;Kalimantan
2020-11-02;Kalimantan Selatan;487;Kematian;Kalimantan
2020-11-02;Kalimantan Utara;8;Kematian;Kalimantan
2020-11-02;Kepulauan Riau;94;Kematian;Sumatera
2020-11-02;Nusa Tenggara Barat;222;Kematian;Sunda Kecil
2020-11-02;Sumatera Selatan;428;Kematian;Sumatera
2020-11-02;Sumatera Barat;270;Kematian;Sumatera
2020-11-02;Sulawesi Utara;205;Kematian;Sulawesi
2020-11-02;Sumatera Utara;542;Kematian;Sumatera
2020-11-02;Sulawesi Tenggara;83;Kematian;Sulawesi
2020-11-02;Sulawesi Selatan;468;Kematian;Sulawesi
2020-11-02;Sulawesi Tengah;36;Kematian;Sulawesi
2020-11-02;Lampung;78;Kematian;Sumatera
2020-11-02;Riau;340;Kematian;Sumatera
2020-11-02;Maluku Utara;75;Kematian;Maluku
2020-11-02;Maluku;47;Kematian;Maluku
2020-11-02;Papua Barat;66;Kematian;Papua
2020-11-02;Papua;129;Kematian;Papua
2020-11-02;Sulawesi Barat;14;Kematian;Sulawesi
2020-11-02;Nusa Tenggara Timur;7;Kematian;Sunda Kecil
2020-11-02;Gorontalo;85;Kematian;Sulawesi
2020-11-03;Aceh;272;Kematian;Sumatera
2020-11-03;Bali;392;Kematian;Sunda Kecil
2020-11-03;Banten;277;Kematian;Jawa
2020-11-03;Bangka Belitung;7;Kematian;Sumatera
2020-11-03;Bengkulu;54;Kematian;Sumatera
2020-11-03;Yogyakarta;95;Kematian;Jawa
2020-11-03;Jakarta;2298;Kematian;Jawa
2020-11-03;Jambi;24;Kematian;Sumatera
2020-11-03;Jawa Barat;737;Kematian;Jawa
2020-11-03;Jawa Tengah;1789;Kematian;Jawa
2020-11-03;Jawa Timur;3818;Kematian;Jawa
2020-11-03;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-03;Kalimantan Timur;493;Kematian;Kalimantan
2020-11-03;Kalimantan Tengah;154;Kematian;Kalimantan
2020-11-03;Kalimantan Selatan;488;Kematian;Kalimantan
2020-11-03;Kalimantan Utara;9;Kematian;Kalimantan
2020-11-03;Kepulauan Riau;96;Kematian;Sumatera
2020-11-03;Nusa Tenggara Barat;222;Kematian;Sunda Kecil
2020-11-03;Sumatera Selatan;434;Kematian;Sumatera
2020-11-03;Sumatera Barat;274;Kematian;Sumatera
2020-11-03;Sulawesi Utara;206;Kematian;Sulawesi
2020-11-03;Sumatera Utara;546;Kematian;Sumatera
2020-11-03;Sulawesi Tenggara;83;Kematian;Sulawesi
2020-11-03;Sulawesi Selatan;468;Kematian;Sulawesi
2020-11-03;Sulawesi Tengah;38;Kematian;Sulawesi
2020-11-03;Lampung;81;Kematian;Sumatera
2020-11-03;Riau;342;Kematian;Sumatera
2020-11-03;Maluku Utara;75;Kematian;Maluku
2020-11-03;Maluku;47;Kematian;Maluku
2020-11-03;Papua Barat;66;Kematian;Papua
2020-11-03;Papua;129;Kematian;Papua
2020-11-03;Sulawesi Barat;15;Kematian;Sulawesi
2020-11-03;Nusa Tenggara Timur;9;Kematian;Sunda Kecil
2020-11-03;Gorontalo;86;Kematian;Sulawesi
2020-11-04;Aceh;277;Kematian;Sumatera
2020-11-04;Bali;393;Kematian;Sunda Kecil
2020-11-04;Banten;280;Kematian;Jawa
2020-11-04;Bangka Belitung;7;Kematian;Sumatera
2020-11-04;Bengkulu;54;Kematian;Sumatera
2020-11-04;Yogyakarta;97;Kematian;Jawa
2020-11-04;Jakarta;2313;Kematian;Jawa
2020-11-04;Jambi;24;Kematian;Sumatera
2020-11-04;Jawa Barat;752;Kematian;Jawa
2020-11-04;Jawa Tengah;1804;Kematian;Jawa
2020-11-04;Jawa Timur;3838;Kematian;Jawa
2020-11-04;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-04;Kalimantan Timur;494;Kematian;Kalimantan
2020-11-04;Kalimantan Tengah;156;Kematian;Kalimantan
2020-11-04;Kalimantan Selatan;488;Kematian;Kalimantan
2020-11-04;Kalimantan Utara;9;Kematian;Kalimantan
2020-11-04;Kepulauan Riau;96;Kematian;Sumatera
2020-11-04;Nusa Tenggara Barat;224;Kematian;Sunda Kecil
2020-11-04;Sumatera Selatan;439;Kematian;Sumatera
2020-11-04;Sumatera Barat;279;Kematian;Sumatera
2020-11-04;Sulawesi Utara;208;Kematian;Sulawesi
2020-11-04;Sumatera Utara;552;Kematian;Sumatera
2020-11-04;Sulawesi Tenggara;85;Kematian;Sulawesi
2020-11-04;Sulawesi Selatan;470;Kematian;Sulawesi
2020-11-04;Sulawesi Tengah;38;Kematian;Sulawesi
2020-11-04;Lampung;85;Kematian;Sumatera
2020-11-04;Riau;346;Kematian;Sumatera
2020-11-04;Maluku Utara;75;Kematian;Maluku
2020-11-04;Maluku;47;Kematian;Maluku
2020-11-04;Papua Barat;68;Kematian;Papua
2020-11-04;Papua;129;Kematian;Papua
2020-11-04;Sulawesi Barat;15;Kematian;Sulawesi
2020-11-04;Nusa Tenggara Timur;9;Kematian;Sunda Kecil
2020-11-04;Gorontalo;86;Kematian;Sulawesi
2020-11-05;Aceh;279;Kematian;Sumatera
2020-11-05;Bali;396;Kematian;Sunda Kecil
2020-11-05;Banten;280;Kematian;Jawa
2020-11-05;Bangka Belitung;7;Kematian;Sumatera
2020-11-05;Bengkulu;54;Kematian;Sumatera
2020-11-05;Yogyakarta;99;Kematian;Jawa
2020-11-05;Jakarta;2328;Kematian;Jawa
2020-11-05;Jambi;24;Kematian;Sumatera
2020-11-05;Jawa Barat;761;Kematian;Jawa
2020-11-05;Jawa Tengah;1819;Kematian;Jawa
2020-11-05;Jawa Timur;3853;Kematian;Jawa
2020-11-05;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-05;Kalimantan Timur;495;Kematian;Kalimantan
2020-11-05;Kalimantan Tengah;157;Kematian;Kalimantan
2020-11-05;Kalimantan Selatan;489;Kematian;Kalimantan
2020-11-05;Kalimantan Utara;9;Kematian;Kalimantan
2020-11-05;Kepulauan Riau;97;Kematian;Sumatera
2020-11-05;Nusa Tenggara Barat;225;Kematian;Sunda Kecil
2020-11-05;Sumatera Selatan;442;Kematian;Sumatera
2020-11-05;Sumatera Barat;283;Kematian;Sumatera
2020-11-05;Sulawesi Utara;208;Kematian;Sulawesi
2020-11-05;Sumatera Utara;556;Kematian;Sumatera
2020-11-05;Sulawesi Tenggara;85;Kematian;Sulawesi
2020-11-05;Sulawesi Selatan;470;Kematian;Sulawesi
2020-11-05;Sulawesi Tengah;39;Kematian;Sulawesi
2020-11-05;Lampung;87;Kematian;Sumatera
2020-11-05;Riau;348;Kematian;Sumatera
2020-11-05;Maluku Utara;75;Kematian;Maluku
2020-11-05;Maluku;47;Kematian;Maluku
2020-11-05;Papua Barat;69;Kematian;Papua
2020-11-05;Papua;133;Kematian;Papua
2020-11-05;Sulawesi Barat;15;Kematian;Sulawesi
2020-11-05;Nusa Tenggara Timur;11;Kematian;Sunda Kecil
2020-11-05;Gorontalo;86;Kematian;Sulawesi
2020-11-06;Aceh;279;Kematian;Sumatera
2020-11-06;Bali;399;Kematian;Sunda Kecil
2020-11-06;Banten;287;Kematian;Jawa
2020-11-06;Bangka Belitung;7;Kematian;Sumatera
2020-11-06;Bengkulu;54;Kematian;Sumatera
2020-11-06;Yogyakarta;100;Kematian;Jawa
2020-11-06;Jakarta;2346;Kematian;Jawa
2020-11-06;Jambi;24;Kematian;Sumatera
2020-11-06;Jawa Barat;761;Kematian;Jawa
2020-11-06;Jawa Tengah;1831;Kematian;Jawa
2020-11-06;Jawa Timur;3870;Kematian;Jawa
2020-11-06;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-06;Kalimantan Timur;495;Kematian;Kalimantan
2020-11-06;Kalimantan Tengah;160;Kematian;Kalimantan
2020-11-06;Kalimantan Selatan;491;Kematian;Kalimantan
2020-11-06;Kalimantan Utara;10;Kematian;Kalimantan
2020-11-06;Kepulauan Riau;97;Kematian;Sumatera
2020-11-06;Nusa Tenggara Barat;227;Kematian;Sunda Kecil
2020-11-06;Sumatera Selatan;443;Kematian;Sumatera
2020-11-06;Sumatera Barat;289;Kematian;Sumatera
2020-11-06;Sulawesi Utara;210;Kematian;Sulawesi
2020-11-06;Sumatera Utara;560;Kematian;Sumatera
2020-11-06;Sulawesi Tenggara;87;Kematian;Sulawesi
2020-11-06;Sulawesi Selatan;470;Kematian;Sulawesi
2020-11-06;Sulawesi Tengah;41;Kematian;Sulawesi
2020-11-06;Lampung;90;Kematian;Sumatera
2020-11-06;Riau;355;Kematian;Sumatera
2020-11-06;Maluku Utara;75;Kematian;Maluku
2020-11-06;Maluku;48;Kematian;Maluku
2020-11-06;Papua Barat;69;Kematian;Papua
2020-11-06;Papua;133;Kematian;Papua
2020-11-06;Sulawesi Barat;15;Kematian;Sulawesi
2020-11-06;Nusa Tenggara Timur;11;Kematian;Sunda Kecil
2020-11-06;Gorontalo;86;Kematian;Sulawesi
2020-11-07;Aceh;282;Kematian;Sumatera
2020-11-07;Bali;399;Kematian;Sunda Kecil
2020-11-07;Banten;289;Kematian;Jawa
2020-11-07;Bangka Belitung;7;Kematian;Sumatera
2020-11-07;Bengkulu;56;Kematian;Sumatera
2020-11-07;Yogyakarta;102;Kematian;Jawa
2020-11-07;Jakarta;2357;Kematian;Jawa
2020-11-07;Jambi;24;Kematian;Sumatera
2020-11-07;Jawa Barat;761;Kematian;Jawa
2020-11-07;Jawa Tengah;1859;Kematian;Jawa
2020-11-07;Jawa Timur;3884;Kematian;Jawa
2020-11-07;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-07;Kalimantan Timur;499;Kematian;Kalimantan
2020-11-07;Kalimantan Tengah;161;Kematian;Kalimantan
2020-11-07;Kalimantan Selatan;493;Kematian;Kalimantan
2020-11-07;Kalimantan Utara;10;Kematian;Kalimantan
2020-11-07;Kepulauan Riau;104;Kematian;Sumatera
2020-11-07;Nusa Tenggara Barat;227;Kematian;Sunda Kecil
2020-11-07;Sumatera Selatan;445;Kematian;Sumatera
2020-11-07;Sumatera Barat;297;Kematian;Sumatera
2020-11-07;Sulawesi Utara;212;Kematian;Sulawesi
2020-11-07;Sumatera Utara;562;Kematian;Sumatera
2020-11-07;Sulawesi Tenggara;87;Kematian;Sulawesi
2020-11-07;Sulawesi Selatan;470;Kematian;Sulawesi
2020-11-07;Sulawesi Tengah;41;Kematian;Sulawesi
2020-11-07;Lampung;91;Kematian;Sumatera
2020-11-07;Riau;360;Kematian;Sumatera
2020-11-07;Maluku Utara;75;Kematian;Maluku
2020-11-07;Maluku;49;Kematian;Maluku
2020-11-07;Papua Barat;69;Kematian;Papua
2020-11-07;Papua;133;Kematian;Papua
2020-11-07;Sulawesi Barat;16;Kematian;Sulawesi
2020-11-07;Nusa Tenggara Timur;11;Kematian;Sunda Kecil
2020-11-07;Gorontalo;86;Kematian;Sulawesi
2020-11-08;Aceh;282;Kematian;Sumatera
2020-11-08;Bali;399;Kematian;Sunda Kecil
2020-11-08;Banten;292;Kematian;Jawa
2020-11-08;Bangka Belitung;7;Kematian;Sumatera
2020-11-08;Bengkulu;56;Kematian;Sumatera
2020-11-08;Yogyakarta;103;Kematian;Jawa
2020-11-08;Jakarta;2365;Kematian;Jawa
2020-11-08;Jambi;24;Kematian;Sumatera
2020-11-08;Jawa Barat;762;Kematian;Jawa
2020-11-08;Jawa Tengah;1866;Kematian;Jawa
2020-11-08;Jawa Timur;3899;Kematian;Jawa
2020-11-08;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-08;Kalimantan Timur;505;Kematian;Kalimantan
2020-11-08;Kalimantan Tengah;161;Kematian;Kalimantan
2020-11-08;Kalimantan Selatan;495;Kematian;Kalimantan
2020-11-08;Kalimantan Utara;10;Kematian;Kalimantan
2020-11-08;Kepulauan Riau;108;Kematian;Sumatera
2020-11-08;Nusa Tenggara Barat;229;Kematian;Sunda Kecil
2020-11-08;Sumatera Selatan;448;Kematian;Sumatera
2020-11-08;Sumatera Barat;303;Kematian;Sumatera
2020-11-08;Sulawesi Utara;213;Kematian;Sulawesi
2020-11-08;Sumatera Utara;564;Kematian;Sumatera
2020-11-08;Sulawesi Tenggara;88;Kematian;Sulawesi
2020-11-08;Sulawesi Selatan;470;Kematian;Sulawesi
2020-11-08;Sulawesi Tengah;41;Kematian;Sulawesi
2020-11-08;Lampung;97;Kematian;Sumatera
2020-11-08;Riau;364;Kematian;Sumatera
2020-11-08;Maluku Utara;75;Kematian;Maluku
2020-11-08;Maluku;49;Kematian;Maluku
2020-11-08;Papua Barat;69;Kematian;Papua
2020-11-08;Papua;135;Kematian;Papua
2020-11-08;Sulawesi Barat;16;Kematian;Sulawesi
2020-11-08;Nusa Tenggara Timur;11;Kematian;Sunda Kecil
2020-11-08;Gorontalo;86;Kematian;Sulawesi
2020-11-09;Aceh;282;Kematian;Sumatera
2020-11-09;Bali;400;Kematian;Sunda Kecil
2020-11-09;Banten;298;Kematian;Jawa
2020-11-09;Bangka Belitung;7;Kematian;Sumatera
2020-11-09;Bengkulu;56;Kematian;Sumatera
2020-11-09;Yogyakarta;105;Kematian;Jawa
2020-11-09;Jakarta;2377;Kematian;Jawa
2020-11-09;Jambi;24;Kematian;Sumatera
2020-11-09;Jawa Barat;764;Kematian;Jawa
2020-11-09;Jawa Tengah;1876;Kematian;Jawa
2020-11-09;Jawa Timur;3913;Kematian;Jawa
2020-11-09;Kalimantan Barat;22;Kematian;Kalimantan
2020-11-09;Kalimantan Timur;508;Kematian;Kalimantan
2020-11-09;Kalimantan Tengah;162;Kematian;Kalimantan
2020-11-09;Kalimantan Selatan;496;Kematian;Kalimantan
2020-11-09;Kalimantan Utara;10;Kematian;Kalimantan
2020-11-09;Kepulauan Riau;110;Kematian;Sumatera
2020-11-09;Nusa Tenggara Barat;229;Kematian;Sunda Kecil
2020-11-09;Sumatera Selatan;451;Kematian;Sumatera
2020-11-09;Sumatera Barat;305;Kematian;Sumatera
2020-11-09;Sulawesi Utara;214;Kematian;Sulawesi
2020-11-09;Sumatera Utara;566;Kematian;Sumatera
2020-11-09;Sulawesi Tenggara;88;Kematian;Sulawesi
2020-11-09;Sulawesi Selatan;471;Kematian;Sulawesi
2020-11-09;Sulawesi Tengah;42;Kematian;Sulawesi
2020-11-09;Lampung;103;Kematian;Sumatera
2020-11-09;Riau;366;Kematian;Sumatera
2020-11-09;Maluku Utara;75;Kematian;Maluku
2020-11-09;Maluku;50;Kematian;Maluku
2020-11-09;Papua Barat;71;Kematian;Papua
2020-11-09;Papua;135;Kematian;Papua
2020-11-09;Sulawesi Barat;16;Kematian;Sulawesi
2020-11-09;Nusa Tenggara Timur;11;Kematian;Sunda Kecil
2020-11-09;Gorontalo;86;Kematian;Sulawesi
2020-10-31;Aceh;3.64618501012829;CFR;Sumatera
2020-10-31;Bali;3.28969738184291;CFR;Sunda Kecil
2020-10-31;Banten;2.8345626975764;CFR;Jawa
2020-10-31;Bangka Belitung;1.20068610634648;CFR;Sumatera
2020-10-31;Bengkulu;4.53283996299722;CFR;Sumatera
2020-10-31;Yogyakarta;2.42503259452412;CFR;Jawa
2020-10-31;Jakarta;2.13168934723524;CFR;Jawa
2020-10-31;Jambi;1.86991869918699;CFR;Sumatera
2020-10-31;Jawa Barat;1.978644944686;CFR;Jawa
2020-10-31;Jawa Tengah;5.14567114885586;CFR;Jawa
2020-10-31;Jawa Timur;7.18193081101687;CFR;Jawa
2020-10-31;Kalimantan Barat;1.20845921450151;CFR;Kalimantan
2020-10-31;Kalimantan Timur;3.42062309275424;CFR;Kalimantan
2020-10-31;Kalimantan Tengah;3.47605893186004;CFR;Kalimantan
2020-10-31;Kalimantan Selatan;4.09075573549258;CFR;Kalimantan
2020-10-31;Kalimantan Utara;0.851581508515815;CFR;Kalimantan
2020-10-31;Kepulauan Riau;2.34530938123752;CFR;Sumatera
2020-10-31;Nusa Tenggara Barat;5.56394763343404;CFR;Sunda Kecil
2020-10-31;Sumatera Selatan;5.26181679194802;CFR;Sumatera
2020-10-31;Sumatera Barat;1.78853958863589;CFR;Sumatera
2020-10-31;Sulawesi Utara;3.77288699833549;CFR;Sulawesi
2020-10-31;Sumatera Utara;4.07415884641794;CFR;Sumatera
2020-10-31;Sulawesi Tenggara;1.65656565656566;CFR;Sulawesi
2020-10-31;Sulawesi Selatan;2.54565276642137;CFR;Sulawesi
2020-10-31;Sulawesi Tengah;3.96732788798133;CFR;Sulawesi
2020-10-31;Lampung;4.16438356164384;CFR;Sumatera
2020-10-31;Riau;2.27042367727549;CFR;Sumatera
2020-10-31;Maluku Utara;3.4106412005457;CFR;Maluku
2020-10-31;Maluku;1.22014537902388;CFR;Maluku
2020-10-31;Papua Barat;1.56664256447337;CFR;Papua
2020-10-31;Papua;1.42746486665929;CFR;Papua
2020-10-31;Sulawesi Barat;1.36054421768707;CFR;Sulawesi
2020-10-31;Nusa Tenggara Timur;1.02790014684288;CFR;Sunda Kecil
2020-10-31;Gorontalo;2.81736824660258;CFR;Sulawesi
2020-11-01;Aceh;3.63587395636951;CFR;Sumatera
2020-11-01;Bali;3.29075374333813;CFR;Sunda Kecil
2020-11-01;Banten;2.82881002087683;CFR;Jawa
2020-11-01;Bangka Belitung;1.19250425894378;CFR;Sumatera
2020-11-01;Bengkulu;4.52865064695009;CFR;Sumatera
2020-11-01;Yogyakarta;2.41495715398598;CFR;Jawa
2020-11-01;Jakarta;2.13737582976319;CFR;Jawa
2020-11-01;Jambi;1.86991869918699;CFR;Sumatera
2020-11-01;Jawa Barat;1.97086078233059;CFR;Jawa
2020-11-01;Jawa Tengah;5.10910677916788;CFR;Jawa
2020-11-01;Jawa Timur;7.16263894684927;CFR;Jawa
2020-11-01;Kalimantan Barat;1.25223613595707;CFR;Kalimantan
2020-11-01;Kalimantan Timur;3.41538677326601;CFR;Kalimantan
2020-11-01;Kalimantan Tengah;3.47605893186004;CFR;Kalimantan
2020-11-01;Kalimantan Selatan;4.09898156720815;CFR;Kalimantan
2020-11-01;Kalimantan Utara;0.847457627118644;CFR;Kalimantan
2020-11-01;Kepulauan Riau;2.33540372670807;CFR;Sumatera
2020-11-01;Nusa Tenggara Barat;5.53053053053053;CFR;Sunda Kecil
2020-11-01;Sumatera Selatan;5.35239782361129;CFR;Sumatera
2020-11-01;Sumatera Barat;1.79514970871156;CFR;Sumatera
2020-11-01;Sulawesi Utara;3.75829034635225;CFR;Sulawesi
2020-11-01;Sumatera Utara;4.06122139718139;CFR;Sumatera
2020-11-01;Sulawesi Tenggara;1.61735700197239;CFR;Sulawesi
2020-11-01;Sulawesi Selatan;2.54218835057158;CFR;Sulawesi
2020-11-01;Sulawesi Tengah;3.88127853881278;CFR;Sulawesi
2020-11-01;Lampung;4.21393841166937;CFR;Sumatera
2020-11-01;Riau;2.27916385704653;CFR;Sumatera
2020-11-01;Maluku Utara;3.4106412005457;CFR;Maluku
2020-11-01;Maluku;1.21667098110277;CFR;Maluku
2020-11-01;Papua Barat;1.57555502506565;CFR;Papua
2020-11-01;Papua;1.42746486665929;CFR;Papua
2020-11-01;Sulawesi Barat;1.35135135135135;CFR;Sulawesi
2020-11-01;Nusa Tenggara Timur;1.01449275362319;CFR;Sunda Kecil
2020-11-01;Gorontalo;2.81363786825554;CFR;Sulawesi
2020-11-02;Aceh;3.620759018372;CFR;Sumatera
2020-11-02;Bali;3.30069221678204;CFR;Sunda Kecil
2020-11-02;Banten;2.84856018230785;CFR;Jawa
2020-11-02;Bangka Belitung;1.18243243243243;CFR;Sumatera
2020-11-02;Bengkulu;4.78380864765409;CFR;Sumatera
2020-11-02;Yogyakarta;2.42080865310327;CFR;Jawa
2020-11-02;Jakarta;2.13375113075754;CFR;Jawa
2020-11-02;Jambi;1.86991869918699;CFR;Sumatera
2020-11-02;Jawa Barat;1.98245043873903;CFR;Jawa
2020-11-02;Jawa Tengah;5.10139233924548;CFR;Jawa
2020-11-02;Jawa Timur;7.16765405079054;CFR;Jawa
2020-11-02;Kalimantan Barat;1.25223613595707;CFR;Kalimantan
2020-11-02;Kalimantan Timur;3.40885325897525;CFR;Kalimantan
2020-11-02;Kalimantan Tengah;3.49235334398539;CFR;Kalimantan
2020-11-02;Kalimantan Selatan;4.09484570755907;CFR;Kalimantan
2020-11-02;Kalimantan Utara;0.965018094089264;CFR;Kalimantan
2020-11-02;Kepulauan Riau;2.32270817889795;CFR;Sumatera
2020-11-02;Nusa Tenggara Barat;5.5527763881941;CFR;Sunda Kecil
2020-11-02;Sumatera Selatan;5.40335816184825;CFR;Sumatera
2020-11-02;Sumatera Barat;1.80722891566265;CFR;Sumatera
2020-11-02;Sulawesi Utara;3.76008804108584;CFR;Sulawesi
2020-11-02;Sumatera Utara;4.0822474956692;CFR;Sumatera
2020-11-02;Sulawesi Tenggara;1.6361127537946;CFR;Sulawesi
2020-11-02;Sulawesi Selatan;2.54735467015023;CFR;Sulawesi
2020-11-02;Sulawesi Tengah;4.1002277904328;CFR;Sulawesi
2020-11-02;Lampung;4.14012738853503;CFR;Sumatera
2020-11-02;Riau;2.29095074455899;CFR;Sumatera
2020-11-02;Maluku Utara;3.36021505376344;CFR;Maluku
2020-11-02;Maluku;1.21667098110277;CFR;Maluku
